DATE,DAY_OF_WEEK,AIRLINE_CODE,AIRLINE_COMPANY,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,AIRPORT,CITY,STATE,LATITUDE,LONGITUDE,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED
2015-06-19,5,US,US Airways Inc.,772,N185UW,SJU,PHL,Luis Muñoz Marín International Airport,San Juan,PR,18.43942,-66.00183,15:15:00,15:07:00,23:52:00,04:17:00,0 days 04:05:00,0 days 03:46:00,1576,1172,1152.0,-20.0,0,0
2015-08-21,5,WN,Southwest Airlines Co.,515,N225WN,SMF,SNA,Sacramento International Airport,Sacramento,CA,38.69542,-121.59077,10:40:00,10:37:00,23:57:00,01:25:00,0 days 01:23:00,0 days 01:09:00,404,725,720.0,-5.0,0,0
2015-05-28,4,AA,American Airlines Inc.,1134,N3EHAA,LGA,DFW,LaGuardia Airport (Marine Air Terminal),New York,NY,40.77724,-73.87261,16:21:00,18:11:00,01:50:00,04:09:00,0 days 03:49:00,0 days 03:14:00,1389,1170,1260.0,90.0,0,1
2015-12-04,5,OO,Skywest Airlines Inc.,2993,N869AS,PSP,PHX,Palm Springs International Airport,Palm Springs,CA,33.82922,-116.50625,10:25:00,10:18:00,23:53:00,01:09:00,0 days 01:00:00,0 days 00:42:00,261,754,738.0,-16.0,0,0
2015-02-20,5,MQ,American Eagle Airlines Inc.,3100,N650MQ,MSN,ORD,Dane County Regional Airport,Madison,WI,43.13986,-89.33751,16:20:00,18:08:00,01:48:00,00:55:00,0 days 01:24:00,0 days 00:26:00,108,1035,1172.0,137.0,0,0
2015-05-30,6,WN,Southwest Airlines Co.,4558,N380SW,DEN,SLC,Denver International Airport,Denver,CO,39.85841,-104.667,16:20:00,16:19:00,23:59:00,01:25:00,0 days 01:23:00,0 days 01:07:00,391,1065,1062.0,-3.0,0,0
2015-04-30,4,DL,Delta Air Lines Inc.,2630,N906AT,ATL,VPS,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,33.64044,-84.42694,16:30:00,16:34:00,00:04:00,01:15:00,0 days 01:23:00,0 days 00:46:00,250,1005,1017.0,12.0,0,0
2015-05-24,7,US,US Airways Inc.,595,N561UW,PHX,DCA,Phoenix Sky Harbor International Airport,Phoenix,AZ,33.43417,-112.00806,08:44:00,08:53:00,00:09:00,04:26:00,0 days 04:30:00,0 days 03:56:00,1979,970,983.0,13.0,0,0
2015-02-24,2,DL,Delta Air Lines Inc.,2624,N548US,SLC,SEA,Salt Lake City International Airport,Salt Lake City,UT,40.78839,-111.97777,15:20:00,15:16:00,23:56:00,02:05:00,0 days 02:11:00,0 days 01:47:00,689,985,987.0,2.0,0,0
2015-11-08,7,EV,Atlantic Southeast Airlines,5157,N722EV,LGA,RIC,LaGuardia Airport (Marine Air Terminal),New York,NY,40.77724,-73.87261,15:10:00,15:01:00,23:51:00,01:45:00,0 days 01:37:00,0 days 00:48:00,292,1015,998.0,-17.0,0,0
2015-07-09,4,EV,Atlantic Southeast Airlines,4700,N13538,LIT,IAH,Bill and Hillary Clinton National Airport (Adams Field),Little Rock,AR,34.7294,-92.22425,09:16:00,09:22:00,00:06:00,01:29:00,0 days 01:22:00,0 days 01:02:00,374,645,644.0,-1.0,0,0
2015-03-19,4,WN,Southwest Airlines Co.,235,N7716A,TUL,PHX,Tulsa International Airport,Tulsa,OK,36.19837,-95.88824,07:10:00,07:08:00,23:58:00,02:45:00,0 days 02:29:00,0 days 02:11:00,935,475,457.0,-18.0,0,0
2015-11-14,6,WN,Southwest Airlines Co.,3631,N614SW,IND,HOU,Indianapolis International Airport,Indianapolis,IN,39.71733,-86.29438,08:10:00,08:08:00,23:58:00,02:40:00,0 days 02:19:00,0 days 02:06:00,861,590,567.0,-23.0,0,0
2015-08-29,6,F9,Frontier Airlines Inc.,735,N923FR,ATL,CVG,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,33.64044,-84.42694,08:10:00,08:16:00,00:06:00,01:25:00,0 days 01:20:00,0 days 00:58:00,373,575,576.0,1.0,0,0
2015-12-24,4,DL,Delta Air Lines Inc.,1660,N370NB,EWR,SLC,Newark Liberty International Airport,Newark,NJ,40.6925,-74.16866,11:15:00,11:11:00,23:56:00,05:11:00,0 days 05:29:00,0 days 04:58:00,1969,866,880.0,14.0,0,0
2015-04-11,6,AS,Alaska Airlines Inc.,373,N408AS,SMF,SEA,Sacramento International Airport,Sacramento,CA,38.69542,-121.59077,08:00:00,07:53:00,23:53:00,01:45:00,0 days 01:44:00,0 days 01:27:00,605,585,577.0,-8.0,0,0
2015-10-26,1,DL,Delta Air Lines Inc.,1924,N965DN,ERI,TYS,Erie International Airport,Erie,PA,42.08202,-80.17622,22:05:00,22:24:00,00:19:00,01:52:00,0 days 01:38:00,0 days 01:19:00,577,1437,2.0,-1435.0,0,0
2015-01-12,1,OO,Skywest Airlines Inc.,6356,N707SK,SFO,SLC,San Francisco International Airport,San Francisco,CA,37.619,-122.37484,20:36:00,20:36:00,00:00:00,01:43:00,0 days 02:15:00,0 days 01:23:00,599,1399,1431.0,32.0,0,1
2015-06-13,6,OO,Skywest Airlines Inc.,4800,N459SW,DTW,MKE,Detroit Metropolitan Airport,Detroit,MI,42.21206,-83.34884,20:09:00,20:09:00,00:00:00,01:12:00,0 days 01:26:00,0 days 00:52:00,237,1221,1235.0,14.0,0,0
2015-12-23,3,UA,United Air Lines Inc.,640,N814UA,ORD,PHL,Chicago O'Hare International Airport,Chicago,IL,41.9796,-87.90446,21:00:00,20:59:00,23:59:00,02:04:00,0 days 01:56:00,0 days 01:36:00,678,4,1435.0,1431.0,0,0
2015-01-29,4,AA,American Airlines Inc.,2423,N4XKAA,CMH,DFW,Port Columbus International Airport,Columbus,OH,39.99799,-82.89188,16:44:00,16:42:00,23:58:00,02:56:00,0 days 02:53:00,0 days 02:20:00,926,1120,1115.0,-5.0,0,0
2015-07-03,5,DL,Delta Air Lines Inc.,1058,N671DN,MCO,ATL,Orlando International Airport,Orlando,FL,28.42889,-81.31603,16:30:00,16:33:00,00:03:00,01:50:00,0 days 01:30:00,0 days 01:00:00,404,1100,1083.0,-17.0,0,0
2015-11-21,6,AA,American Airlines Inc.,2459,N872AA,LAX,DFW,Los Angeles International Airport,Los Angeles,CA,33.94254,-118.40807,19:25:00,19:17:00,23:52:00,02:55:00,0 days 02:38:00,0 days 02:21:00,1235,20,1435.0,1415.0,0,0
2015-08-23,7,AA,American Airlines Inc.,896,N823AW,PHX,DSM,Phoenix Sky Harbor International Airport,Phoenix,AZ,33.43417,-112.00806,09:05:00,08:59:00,23:54:00,02:56:00,0 days 03:03:00,0 days 02:16:00,1149,841,842.0,1.0,0,0
2015-09-16,3,DL,Delta Air Lines Inc.,1704,N938DN,DTW,FLL,Detroit Metropolitan Airport,Detroit,MI,42.21206,-83.34884,14:11:00,14:10:00,23:59:00,03:00:00,0 days 02:53:00,0 days 02:32:00,1127,1031,1023.0,-8.0,0,0
2015-10-16,5,OO,Skywest Airlines Inc.,4552,N607SK,KTN,DTW,Ketchikan International Airport,Ketchikan,AK,55.35557,-131.71374,15:00:00,14:55:00,23:55:00,01:25:00,0 days 01:20:00,0 days 01:02:00,399,1045,1035.0,-10.0,0,0
2015-06-19,5,DL,Delta Air Lines Inc.,1629,N351NB,CLT,DTW,Charlotte Douglas International Airport,Charlotte,NC,35.21401,-80.94313,12:48:00,12:51:00,00:03:00,01:45:00,0 days 01:34:00,0 days 01:21:00,500,873,865.0,-8.0,0,0
2015-01-04,7,WN,Southwest Airlines Co.,2869,N950WN,HOU,MSY,William P. Hobby Airport,Houston,TX,29.64542,-95.27889,14:20:00,14:50:00,00:30:00,01:00:00,0 days 01:02:00,0 days 00:43:00,302,920,952.0,32.0,0,0
2015-08-08,6,OO,Skywest Airlines Inc.,4853,N815SK,MSP,MDW,Minneapolis-Saint Paul International Airport,Minneapolis,MN,44.88055,-93.21692,10:18:00,10:13:00,23:55:00,01:30:00,0 days 01:36:00,0 days 01:04:00,349,708,709.0,1.0,0,0
2015-05-10,7,HA,Hawaiian Airlines Inc.,311,N478HA,ITO,HNL,Hilo International Airport,Hilo,HI,19.72026,-155.04847,19:50:00,19:43:00,23:53:00,00:50:00,0 days 00:43:00,0 days 00:33:00,216,1240,1226.0,-14.0,0,0
2015-01-20,2,US,US Airways Inc.,582,N764US,PHX,MKE,Phoenix Sky Harbor International Airport,Phoenix,AZ,33.43417,-112.00806,11:15:00,11:06:00,23:51:00,03:23:00,0 days 03:14:00,0 days 02:48:00,1460,938,920.0,-18.0,0,1
2015-06-29,1,WN,Southwest Airlines Co.,1722,N8316H,PVD,MDW,Theodore Francis Green State Airport,Providence,RI,41.724,-71.42822,05:45:00,05:42:00,23:57:00,02:40:00,0 days 02:30:00,0 days 02:00:00,842,445,432.0,-13.0,0,0
2015-02-15,7,WN,Southwest Airlines Co.,2964,N7707C,LAS,SMF,McCarran International Airport,Las Vegas,NV,36.08036,-115.15233,19:30:00,19:25:00,23:55:00,01:30:00,0 days 01:22:00,0 days 01:08:00,397,1260,1247.0,-13.0,0,1
2015-01-03,6,WN,Southwest Airlines Co.,1895,N374SW,BHM,TPA,Birmingham-Shuttlesworth International Airport,Birmingham,AL,33.56294,-86.75355,12:10:00,12:19:00,00:09:00,01:20:00,0 days 01:21:00,0 days 01:09:00,459,870,880.0,10.0,0,0
2015-09-07,1,F9,Frontier Airlines Inc.,1388,N206FR,RSW,CLE,Southwest Florida International Airport,Ft. Myers,FL,26.53617,-81.75517,19:19:00,19:01:00,23:42:00,02:25:00,0 days 02:38:00,0 days 02:15:00,1025,1304,1299.0,-5.0,0,0
2015-05-06,3,US,US Airways Inc.,417,N835AW,ABQ,PHX,Albuquerque International Sunport,Albuquerque,NM,35.04022,-106.60919,15:30:00,15:22:00,23:52:00,01:23:00,0 days 01:20:00,0 days 00:54:00,328,953,942.0,-11.0,0,0
2015-07-29,3,NK,Spirit Air Lines,847,N631NK,LGA,ORD,LaGuardia Airport (Marine Air Terminal),New York,NY,40.77724,-73.87261,08:35:00,08:38:00,00:03:00,02:30:00,0 days 02:34:00,0 days 01:46:00,733,605,612.0,7.0,0,0
2015-03-20,5,OO,Skywest Airlines Inc.,5358,N507CA,SBA,LAX,Santa Barbara Municipal Airport (Santa Barbara Airport),Santa Barbara,CA,34.42621,-119.84037,21:12:00,22:11:00,00:59:00,00:58:00,0 days 01:11:00,0 days 00:30:00,89,1330,1402.0,72.0,0,0
2015-08-16,7,DL,Delta Air Lines Inc.,2759,N994AT,SFO,LAX,San Francisco International Airport,San Francisco,CA,37.619,-122.37484,09:00:00,08:59:00,23:59:00,01:40:00,0 days 01:51:00,0 days 00:54:00,337,640,650.0,10.0,0,0
2015-09-18,5,DL,Delta Air Lines Inc.,2658,N844DN,SLC,LAX,Salt Lake City International Airport,Salt Lake City,UT,40.78839,-111.97777,08:54:00,09:47:00,00:53:00,02:01:00,0 days 01:47:00,0 days 01:28:00,590,595,634.0,39.0,0,0
2015-04-24,5,WN,Southwest Airlines Co.,2445,N723SW,SJC,SNA,Norman Y. Mineta San José International Airport,San Jose,CA,37.36186,-121.92901,08:30:00,08:25:00,23:55:00,01:15:00,0 days 01:19:00,0 days 00:58:00,342,585,584.0,-1.0,0,0
2015-12-31,4,DL,Delta Air Lines Inc.,2312,N342NB,SLC,LAX,Salt Lake City International Airport,Salt Lake City,UT,40.78839,-111.97777,15:10:00,15:09:00,23:59:00,02:00:00,0 days 02:00:00,0 days 01:27:00,590,970,969.0,-1.0,0,0
2015-04-16,4,DL,Delta Air Lines Inc.,739,N360NB,DCA,DTW,Ronald Reagan Washington National Airport,Arlington,VA,38.85208,-77.03772,07:40:00,07:47:00,00:07:00,01:30:00,0 days 01:30:00,0 days 01:00:00,405,550,557.0,7.0,0,0
2015-07-13,1,OO,Skywest Airlines Inc.,4780,N631SK,GEG,SEA,Spokane International Airport,Spokane,WA,47.61986,-117.53384,20:13:00,20:07:00,23:54:00,01:06:00,0 days 01:04:00,0 days 00:48:00,224,1279,1271.0,-8.0,0,0
2015-12-19,6,AA,American Airlines Inc.,1219,N3MNAA,LAX,ORD,Los Angeles International Airport,Los Angeles,CA,33.94254,-118.40807,16:50:00,17:32:00,00:42:00,04:04:00,0 days 03:40:00,0 days 03:14:00,1744,1374,1392.0,18.0,0,0
2015-01-14,3,AA,American Airlines Inc.,177,N790AA,JFK,SFO,John F. Kennedy International Airport (New York International Airport),New York,NY,40.63975,-73.77893,17:45:00,17:41:00,23:56:00,06:41:00,0 days 06:20:00,0 days 05:50:00,2586,1286,1261.0,-25.0,0,0
2015-01-18,7,WN,Southwest Airlines Co.,4817,N365SW,PHL,TPA,Philadelphia International Airport,Philadelphia,PA,39.87195,-75.24114,13:30:00,13:35:00,00:05:00,02:45:00,0 days 02:42:00,0 days 02:27:00,920,975,977.0,2.0,0,0
2015-11-01,7,WN,Southwest Airlines Co.,4011,N794SW,BUF,MCO,Buffalo Niagara International Airport,Buffalo,NY,42.94052,-78.73217,06:30:00,06:29:00,23:59:00,02:55:00,0 days 02:34:00,0 days 02:19:00,1011,565,543.0,-22.0,0,0
2015-12-02,3,WN,Southwest Airlines Co.,137,N7716A,PHL,PHX,Philadelphia International Airport,Philadelphia,PA,39.87195,-75.24114,11:50:00,11:59:00,00:09:00,05:30:00,0 days 04:53:00,0 days 04:39:00,2075,920,892.0,-28.0,0,0
2015-07-26,7,AA,American Airlines Inc.,617,N823AW,RNO,PHX,Reno/Tahoe International Airport,Reno,NV,39.49858,-119.76806,06:15:00,06:12:00,23:57:00,01:42:00,0 days 01:55:00,0 days 01:28:00,601,477,487.0,10.0,0,0
2015-12-07,1,AA,American Airlines Inc.,1366,N3HCAA,LGA,MIA,LaGuardia Airport (Marine Air Terminal),New York,NY,40.77724,-73.87261,17:15:00,17:09:00,23:54:00,03:26:00,0 days 03:49:00,0 days 02:59:00,1096,1241,1258.0,17.0,0,0
2015-10-02,5,EV,Atlantic Southeast Airlines,5028,N195PQ,ECP,CMH,Northwest Florida Beaches International Airport,Panama City,FL,,,11:35:00,11:27:00,23:52:00,01:22:00,0 days 01:24:00,0 days 01:06:00,304,777,771.0,-6.0,0,0
2015-04-26,7,B6,JetBlue Airways,170,N206JB,FLL,BOS,Fort Lauderdale-Hollywood International Airport,Ft. Lauderdale,FL,26.07258,-80.15275,16:17:00,17:23:00,01:06:00,03:12:00,0 days 02:57:00,0 days 02:38:00,1237,1169,1220.0,51.0,0,0
2015-01-29,4,WN,Southwest Airlines Co.,3583,N479WN,OAK,MDW,Oakland International Airport,Oakland,CA,37.72129,-122.22072,06:30:00,06:32:00,00:02:00,04:05:00,0 days 03:57:00,0 days 03:42:00,1844,755,749.0,-6.0,0,0
2015-11-23,1,B6,JetBlue Airways,461,N712JB,LGA,PBI,LaGuardia Airport (Marine Air Terminal),New York,NY,40.77724,-73.87261,07:30:00,07:20:00,23:50:00,02:50:00,0 days 02:44:00,0 days 02:23:00,1035,620,604.0,-16.0,0,0
2015-01-30,5,EV,Atlantic Southeast Airlines,3928,N14902,EWR,BNA,Newark Liberty International Airport,Newark,NJ,40.6925,-74.16866,13:00:00,12:52:00,23:52:00,02:31:00,0 days 02:27:00,0 days 01:55:00,748,871,859.0,-12.0,0,1
2015-09-08,2,MQ,American Eagle Airlines Inc.,3638,N530MQ,XNA,ORD,Northwest Arkansas Regional Airport,Fayetteville/Springdale/Rogers,AR,36.28187,-94.30681,15:50:00,16:27:00,00:37:00,01:49:00,0 days 02:15:00,0 days 01:35:00,522,1059,1122.0,63.0,0,1
2015-12-07,1,OO,Skywest Airlines Inc.,5221,N792SK,ELP,IAH,El Paso International Airport,El Paso,TX,31.80667,-106.37781,06:28:00,06:22:00,23:54:00,01:56:00,0 days 01:49:00,0 days 01:29:00,667,564,551.0,-13.0,0,0
2015-03-07,6,DL,Delta Air Lines Inc.,806,N589NW,SFO,MSP,San Francisco International Airport,San Francisco,CA,37.619,-122.37484,00:15:00,00:15:00,00:00:00,03:29:00,0 days 03:34:00,0 days 03:12:00,1589,344,349.0,5.0,0,0
2015-10-17,6,WN,Southwest Airlines Co.,4086,N773SA,CAE,JAX,Columbia Metropolitan Airport,Columbia,SC,33.93884,-81.11954,09:00:00,08:55:00,23:55:00,01:05:00,0 days 01:04:00,0 days 00:40:00,226,605,599.0,-6.0,0,0
2015-06-09,2,DL,Delta Air Lines Inc.,2580,N585NW,ATL,SEA,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,33.64044,-84.42694,21:55:00,01:12:00,03:17:00,05:20:00,0 days 04:52:00,0 days 04:30:00,2182,15,184.0,169.0,0,0
2015-12-16,3,WN,Southwest Airlines Co.,2790,N383SW,PHL,TPA,Philadelphia International Airport,Philadelphia,PA,39.87195,-75.24114,06:45:00,06:40:00,23:55:00,02:45:00,0 days 02:30:00,0 days 02:13:00,920,570,550.0,-20.0,0,0
2015-03-31,2,HA,Hawaiian Airlines Inc.,147,N476HA,KOA,HNL,Kona International Airport at Keahole,Kailua/Kona,HI,19.73877,-156.04563,15:11:00,15:12:00,00:01:00,00:44:00,0 days 00:48:00,0 days 00:29:00,163,955,960.0,5.0,0,0
2015-07-26,7,MQ,American Eagle Airlines Inc.,3166,N631MQ,COU,DFW,Columbia Regional Airport,Columbia,MO,38.81809,-92.21963,14:23:00,14:24:00,00:01:00,01:44:00,0 days 01:38:00,0 days 01:15:00,489,967,962.0,-5.0,0,0
2015-01-08,4,UA,United Air Lines Inc.,323,N401UA,PHL,DEN,Philadelphia International Airport,Philadelphia,PA,39.87195,-75.24114,07:57:00,07:56:00,23:59:00,04:25:00,0 days 04:17:00,0 days 03:50:00,1558,622,613.0,-9.0,0,0
2015-12-14,1,AA,American Airlines Inc.,521,N510UW,DEN,PHX,Denver International Airport,Denver,CO,39.85841,-104.667,14:40:00,14:32:00,23:52:00,01:53:00,0 days 01:59:00,0 days 01:39:00,602,993,991.0,-2.0,0,1
2015-10-12,1,B6,JetBlue Airways,152,N646JB,CSG,PSE,Columbus Metropolitan Airport,Columbus,GA,32.51633,-84.93886,09:00:00,08:53:00,23:53:00,02:46:00,0 days 02:56:00,0 days 02:33:00,1121,706,709.0,3.0,0,0
2015-11-26,4,AA,American Airlines Inc.,1489,N3ERAA,DFW,SEA,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,32.89595,-97.0372,07:00:00,06:56:00,23:56:00,04:28:00,0 days 04:01:00,0 days 03:39:00,1660,568,537.0,-31.0,0,0
2015-03-19,4,UA,United Air Lines Inc.,1261,N12109,MCO,IAH,Orlando International Airport,Orlando,FL,28.42889,-81.31603,11:41:00,11:32:00,23:51:00,02:41:00,0 days 02:46:00,0 days 02:06:00,854,802,798.0,-4.0,0,0
2015-02-21,6,UA,United Air Lines Inc.,1237,N14731,ORD,LGA,Chicago O'Hare International Airport,Chicago,IL,41.9796,-87.90446,16:00:00,16:09:00,00:09:00,02:08:00,0 days 02:01:00,0 days 01:37:00,733,1148,1150.0,2.0,0,1
2015-08-13,4,DL,Delta Air Lines Inc.,2141,N322NB,ORF,ATL,Norfolk International Airport,Norfolk,VA,36.89461,-76.20122,14:23:00,14:20:00,23:57:00,01:53:00,0 days 01:49:00,0 days 01:24:00,516,976,969.0,-7.0,0,0
2015-08-28,5,OO,Skywest Airlines Inc.,5608,N135SY,SAN,LAX,San Diego International Airport (Lindbergh Field),San Diego,CA,32.73356,-117.18966,06:22:00,06:30:00,00:08:00,00:57:00,0 days 00:52:00,0 days 00:24:00,109,439,442.0,3.0,0,0
2015-03-07,6,US,US Airways Inc.,602,N561UW,PHX,LAS,Phoenix Sky Harbor International Airport,Phoenix,AZ,33.43417,-112.00806,08:50:00,08:43:00,23:53:00,01:13:00,0 days 01:16:00,0 days 00:42:00,255,543,539.0,-4.0,0,0
2015-05-10,7,WN,Southwest Airlines Co.,2422,N457WN,MCI,MDW,Kansas City International Airport,Kansas City,MO,39.29761,-94.71391,16:45:00,16:46:00,00:01:00,01:20:00,0 days 01:19:00,0 days 00:57:00,405,1085,1085.0,0.0,0,0
2015-04-28,2,AA,American Airlines Inc.,1418,N4WJAA,DFW,DTW,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,32.89595,-97.0372,18:35:00,18:31:00,23:56:00,02:50:00,0 days 02:40:00,0 days 02:16:00,986,1345,1331.0,-14.0,0,1
2015-08-10,1,OO,Skywest Airlines Inc.,4573,N187PQ,SFO,SLC,San Francisco International Airport,San Francisco,CA,37.619,-122.37484,16:37:00,18:18:00,01:41:00,01:50:00,0 days 01:46:00,0 days 01:19:00,599,1167,1264.0,97.0,0,0
2015-03-01,7,DL,Delta Air Lines Inc.,2205,N921DN,CLT,ATL,Charlotte Douglas International Airport,Charlotte,NC,35.21401,-80.94313,19:30:00,19:26:00,23:56:00,01:25:00,0 days 01:21:00,0 days 00:47:00,226,1255,1247.0,-8.0,0,0
2015-05-12,2,WN,Southwest Airlines Co.,3296,N8641B,MDW,PHX,Chicago Midway International Airport,Chicago,IL,41.78598,-87.75242,08:35:00,08:39:00,00:04:00,03:45:00,0 days 03:57:00,0 days 03:27:00,1444,620,636.0,16.0,0,0
2015-12-19,6,AS,Alaska Airlines Inc.,27,N477AS,ORD,SEA,Chicago O'Hare International Airport,Chicago,IL,41.9796,-87.90446,06:00:00,06:00:00,00:00:00,04:40:00,0 days 04:38:00,0 days 04:15:00,1721,520,518.0,-2.0,0,0
2015-03-03,2,EV,Atlantic Southeast Airlines,4338,N17185,CMH,IAH,Port Columbus International Airport,Columbus,OH,39.99799,-82.89188,15:07:00,15:48:00,00:41:00,03:03:00,0 days 02:49:00,0 days 02:38:00,986,1030,1057.0,27.0,0,1
2015-03-20,5,OO,Skywest Airlines Inc.,5229,N594SW,DEN,TUS,Denver International Airport,Denver,CO,39.85841,-104.667,15:10:00,15:03:00,23:53:00,02:04:00,0 days 01:55:00,0 days 01:39:00,639,974,958.0,-16.0,0,0
2015-08-28,5,DL,Delta Air Lines Inc.,1563,N917DL,MEM,ATL,Memphis International Airport,Memphis,TN,35.04242,-89.97667,08:10:00,08:06:00,23:56:00,01:17:00,0 days 01:15:00,0 days 00:52:00,332,627,621.0,-6.0,0,0
2015-09-08,2,WN,Southwest Airlines Co.,2301,N8327A,BWI,LAX,Baltimore-Washington International Airport,Baltimore,MD,39.1754,-76.6682,18:25:00,19:07:00,00:42:00,05:40:00,0 days 05:32:00,0 days 05:10:00,2329,1265,1299.0,34.0,0,0
2015-05-17,7,AA,American Airlines Inc.,1395,N496AA,MSP,DFW,Minneapolis-Saint Paul International Airport,Minneapolis,MN,44.88055,-93.21692,07:00:00,06:53:00,23:53:00,02:39:00,0 days 02:43:00,0 days 02:13:00,852,579,576.0,-3.0,0,0
2015-03-23,1,WN,Southwest Airlines Co.,170,N777QC,MDW,DTW,Chicago Midway International Airport,Chicago,IL,41.78598,-87.75242,17:25:00,19:08:00,01:43:00,01:05:00,0 days 00:51:00,0 days 00:37:00,228,1170,1259.0,89.0,0,0
2015-10-16,5,AA,American Airlines Inc.,539,N124US,OMA,TTN,Eppley Airfield,Omaha,NE,41.30252,-95.89417,09:55:00,10:00:00,00:05:00,02:46:00,0 days 02:45:00,0 days 02:13:00,920,761,765.0,4.0,0,0
2015-09-09,3,B6,JetBlue Airways,934,N507JB,SJU,MCO,Luis Muñoz Marín International Airport,San Juan,PR,18.43942,-66.00183,14:00:00,14:04:00,00:04:00,03:02:00,0 days 02:50:00,0 days 02:37:00,1189,1022,1014.0,-8.0,0,0
2015-07-09,4,DL,Delta Air Lines Inc.,1690,N906DA,MCI,ATL,Kansas City International Airport,Kansas City,MO,39.29761,-94.71391,08:00:00,07:54:00,23:54:00,02:00:00,0 days 01:48:00,0 days 01:30:00,692,660,642.0,-18.0,0,0
2015-05-12,2,US,US Airways Inc.,447,N123UW,CLT,DEN,Charlotte Douglas International Airport,Charlotte,NC,35.21401,-80.94313,20:20:00,20:17:00,23:57:00,03:34:00,0 days 03:33:00,0 days 03:07:00,1337,1314,1310.0,-4.0,0,0
2015-01-14,3,WN,Southwest Airlines Co.,4526,N227WN,BWI,RDU,Baltimore-Washington International Airport,Baltimore,MD,39.1754,-76.6682,21:30:00,21:25:00,23:55:00,01:10:00,0 days 01:29:00,0 days 00:53:00,255,1360,1374.0,14.0,0,0
2015-06-08,1,OO,Skywest Airlines Inc.,4613,N630SK,PDX,SEA,Portland International Airport,Portland,OR,45.58872,-122.5975,06:00:00,06:12:00,00:12:00,00:54:00,0 days 00:47:00,0 days 00:26:00,129,414,419.0,5.0,0,1
2015-11-07,6,AS,Alaska Airlines Inc.,345,N423AS,OAK,SEA,Oakland International Airport,Oakland,CA,37.72129,-122.22072,06:00:00,05:56:00,23:56:00,01:55:00,0 days 01:47:00,0 days 01:28:00,672,475,463.0,-12.0,0,0
2015-11-30,1,DL,Delta Air Lines Inc.,17,N540US,ATL,LAX,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,33.64044,-84.42694,19:41:00,19:48:00,00:07:00,05:09:00,0 days 05:49:00,0 days 04:50:00,1947,1310,1357.0,47.0,0,0
2015-12-23,3,MQ,American Eagle Airlines Inc.,3298,N925MQ,DFW,MSN,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,32.89595,-97.0372,15:45:00,15:40:00,23:55:00,02:12:00,0 days 01:59:00,0 days 01:41:00,821,1077,1059.0,-18.0,0,0
2015-02-26,4,B6,JetBlue Airways,1837,N274JB,BOS,DTW,Gen. Edward Lawrence Logan International Airport,Boston,MA,42.36435,-71.00518,19:45:00,20:42:00,00:57:00,02:17:00,0 days 02:09:00,0 days 01:46:00,632,1322,1371.0,49.0,0,0
2015-02-26,4,UA,United Air Lines Inc.,1541,N87512,IAH,LGA,George Bush Intercontinental Airport,Houston,TX,29.98047,-95.33972,19:00:00,21:53:00,02:53:00,03:27:00,0 days 02:51:00,0 days 02:26:00,1416,1407,104.0,-1303.0,0,0
2015-09-27,7,NK,Spirit Air Lines,394,N603NK,LAS,PHL,McCarran International Airport,Las Vegas,NV,36.08036,-115.15233,22:50:00,22:38:00,23:48:00,04:33:00,0 days 04:43:00,0 days 04:09:00,2176,383,381.0,-2.0,0,0
2015-01-13,2,WN,Southwest Airlines Co.,898,N915WN,LAS,MAF,McCarran International Airport,Las Vegas,NV,36.08036,-115.15233,16:25:00,16:26:00,00:01:00,01:55:00,0 days 01:48:00,0 days 01:34:00,795,1220,1214.0,-6.0,0,1
2015-10-13,2,AS,Alaska Airlines Inc.,46,N763AS,SJU,TYS,Luis Muñoz Marín International Airport,San Juan,PR,18.43942,-66.00183,21:10:00,20:54:00,23:44:00,01:04:00,0 days 01:09:00,0 days 00:59:00,399,1334,1323.0,-11.0,0,0
2015-03-07,6,WN,Southwest Airlines Co.,1215,N214WN,FLL,SJU,Fort Lauderdale-Hollywood International Airport,Ft. Lauderdale,FL,26.07258,-80.15275,12:55:00,12:46:00,23:51:00,02:30:00,0 days 02:38:00,0 days 02:07:00,1046,985,984.0,-1.0,0,0
2015-05-08,5,UA,United Air Lines Inc.,570,N481UA,EWR,IAH,Newark Liberty International Airport,Newark,NJ,40.6925,-74.16866,07:30:00,07:23:00,23:53:00,03:50:00,0 days 03:57:00,0 days 03:02:00,1400,620,620.0,0.0,0,0
